,location,total_sqft,bath,price,bhk
8373,Thubarahalli,975.0,2.0,55.0,2
8374,Thubarahalli,1330.0,2.0,75.0,2
8375,Thubarahalli,1085.0,2.0,70.0,2
8376,Thubarahalli,1216.0,2.0,80.0,2
8377,Thubarahalli,1200.0,2.0,79.0,2
8378,Thubarahalli,1200.0,2.0,80.0,2
8379,Thubarahalli,1200.0,2.0,79.55,2
8380,Thubarahalli,1200.0,2.0,47.0,2
8382,Thubarahalli,2625.0,3.0,175.0,3
8384,Thubarahalli,975.0,2.0,50.0,2
8389,Thubarahalli,1584.0,3.0,101.0,3
8390,Thyagaraja Nagar,800.0,1.0,100.0,1
8391,Thyagaraja Nagar,2000.0,4.0,145.0,5
8392,Thyagaraja Nagar,660.0,1.0,95.0,1
8393,Thyagaraja Nagar,3000.0,6.0,180.0,7
8394,Thyagaraja Nagar,1270.0,2.0,95.25,3
8395,Thyagaraja Nagar,1040.0,2.0,68.0,2
8396,Thyagaraja Nagar,1675.0,1.0,241.0,1
8397,Tindlu,1500.0,2.0,87.0,3
8398,Tindlu,7500.0,7.0,400.0,7
8399,Tindlu,1357.0,2.0,65.0,3
8400,Tindlu,1350.0,2.0,100.0,2
8401,Tindlu,1500.0,3.0,87.0,3
8402,Tindlu,1180.0,2.0,52.0,2
8403,Tindlu,1370.07,3.0,65.0,3
8404,Tindlu,1165.0,2.0,59.8,2
8405,Tindlu,1050.0,2.0,55.0,2
8406,Tindlu,1100.0,2.0,55.0,2
8407,Tumkur Road,1500.0,3.0,95.0,3
8408,Tumkur Road,1779.0,3.0,112.0,3
8409,Tumkur Road,1586.0,3.0,100.0,3
8410,Tumkur Road,1098.0,2.0,72.0,2
8411,Tumkur Road,1354.0,3.0,90.0,3
8412,Tumkur Road,1240.0,2.0,84.0,3
8413,Tumkur Road,700.0,1.0,30.09,1
8414,Tumkur Road,1239.0,2.0,82.0,2
8415,Tumkur Road,1246.0,2.0,82.0,2
8417,Tumkur Road,1137.5,2.0,48.905,2
8418,Tumkur Road,1500.0,3.0,100.0,3
8420,Tumkur Road,1250.0,2.0,33.0,2
8421,Tumkur Road,1459.0,2.0,110.0,3
8422,Tumkur Road,1416.0,3.0,94.0,3
8423,Tumkur Road,1027.0,2.0,60.0,2
8424,Tumkur Road,1027.0,2.0,68.62,2
8425,Tumkur Road,1459.0,2.0,95.0,3
8426,Tumkur Road,992.0,2.0,60.0,2
8427,Tumkur Road,1066.0,2.0,52.5,2
8428,Tumkur Road,4800.0,5.0,150.0,5
8429,Tumkur Road,728.5,1.0,31.315,1
8430,Tumkur Road,708.0,2.0,32.0,2
8431,Tumkur Road,1240.0,2.0,79.0,3
8432,Tumkur Road,1441.0,2.0,95.0,3
8433,Tumkur Road,1240.0,2.0,83.0,3
8434,Tumkur Road,1035.0,2.0,39.0,2
8435,Tumkur Road,1027.0,2.0,67.0,2
8437,Tumkur Road,992.0,2.0,70.0,2
8438,Tumkur Road,1354.0,3.0,85.86,3
8439,Ulsoor,2135.0,3.0,215.0,3
8440,Ulsoor,2700.0,3.0,450.0,3
8441,Ulsoor,1275.0,2.0,120.0,2
8442,Ulsoor,1020.0,3.0,110.0,3
8443,Ulsoor,1200.0,2.0,60.0,2
8444,Ulsoor,1180.0,2.0,100.0,2
8445,Ulsoor,1340.0,3.0,90.0,3
8446,Ulsoor,1500.0,2.0,125.0,3
8447,Ulsoor,2000.0,3.0,185.0,3
8449,Ulsoor,1255.0,2.0,120.0,2
8451,Ulsoor,1685.0,4.0,185.0,3
8452,Ulsoor,840.0,1.0,150.0,1
8454,Ulsoor,2135.0,3.0,170.0,3
8455,Ulsoor,1160.0,2.0,130.0,2
8456,Uttarahalli,1440.0,2.0,62.0,3
8457,Uttarahalli,1143.0,2.0,45.0,2
8458,Uttarahalli,1020.0,2.0,45.0,2
8459,Uttarahalli,1286.0,2.0,63.0,2
8460,Uttarahalli,1101.0,2.0,45.0,2
8461,Uttarahalli,1345.0,2.0,67.0,2
8465,Uttarahalli,1175.0,2.0,47.0,2
8466,Uttarahalli,1390.0,2.0,62.55,3
8467,Uttarahalli,1330.0,2.0,56.0,3
8468,Uttarahalli,1008.0,2.0,45.0,2
8469,Uttarahalli,1390.0,2.0,60.47,3
8471,Uttarahalli,1150.0,2.0,49.0,2
8472,Uttarahalli,1330.0,2.0,56.0,3
8473,Uttarahalli,1200.0,2.0,44.0,2
8476,Uttarahalli,882.0,2.0,30.0,2
8477,Uttarahalli,993.0,2.0,39.71,2
8478,Uttarahalli,1045.0,2.0,45.0,2
8479,Uttarahalli,850.0,2.0,37.93,2
8481,Uttarahalli,3600.0,6.0,120.0,6
8482,Uttarahalli,1788.0,3.0,98.34,3
8483,Uttarahalli,1345.0,2.0,57.0,3
8484,Uttarahalli,1089.0,2.0,43.55,2
8486,Uttarahalli,1279.0,2.0,48.0,2
8488,Uttarahalli,1425.0,2.0,64.0,3
8489,Uttarahalli,1155.0,2.0,40.42,2
8490,Uttarahalli,1050.0,2.0,42.0,2
8491,Uttarahalli,1300.0,2.0,55.0,3
8492,Uttarahalli,1250.0,2.0,55.0,3
8493,Uttarahalli,1700.0,3.0,88.0,3
8495,Uttarahalli,1085.0,2.0,43.0,2
8497,Uttarahalli,1175.0,2.0,47.0,2
8498,Uttarahalli,1689.28,3.0,91.2,3
8499,Uttarahalli,1310.0,2.0,85.0,3
8500,Uttarahalli,1175.0,2.0,47.0,2
8501,Uttarahalli,1137.0,2.0,63.0,2
8502,Uttarahalli,1315.0,2.0,74.0,3
8503,Uttarahalli,1215.0,2.0,52.85,3
8505,Uttarahalli,1325.0,2.0,53.0,2
8506,Uttarahalli,1300.0,2.0,60.0,3
8507,Uttarahalli,850.0,2.0,35.0,2
8508,Uttarahalli,1627.86,3.0,88.0,3
8510,Uttarahalli,1360.0,2.0,61.2,3
8511,Uttarahalli,1280.0,2.0,75.0,2
8512,Uttarahalli,661.0,1.0,36.0,1
8513,Uttarahalli,1134.0,2.0,45.36,2
8515,Uttarahalli,1320.0,2.0,55.44,3
8516,Uttarahalli,1390.0,2.0,61.16,3
8517,Uttarahalli,1090.0,2.0,45.0,2
8518,Uttarahalli,1050.0,2.0,42.0,2
8519,Uttarahalli,1235.0,2.0,90.0,2
8520,Uttarahalli,1123.0,2.0,48.0,2
8521,Uttarahalli,1329.0,2.0,56.0,3
8522,Uttarahalli,938.0,2.0,35.0,2
8525,Uttarahalli,1100.0,1.0,45.0,2
8526,Uttarahalli,1125.0,2.0,47.0,2
8528,Uttarahalli,1685.0,3.0,85.0,3
8529,Uttarahalli,1390.0,2.0,62.55,3
8531,Uttarahalli,1180.0,2.0,41.3,2
8532,Uttarahalli,1380.0,2.0,42.0,2
8533,Uttarahalli,1737.0,2.0,95.0,3
8535,Uttarahalli,1160.0,2.0,45.0,2
8536,Uttarahalli,1280.0,2.0,60.0,3
8538,Uttarahalli,1190.0,2.0,53.55,2
8539,Uttarahalli,1330.0,2.0,57.0,3
8540,Uttarahalli,1560.0,3.0,74.0,3
8542,Uttarahalli,1125.0,2.0,48.0,2
8543,Uttarahalli,1320.0,2.0,55.44,3
8545,Uttarahalli,1160.0,2.0,40.6,2
8547,Uttarahalli,1163.0,2.0,68.0,2
8549,Uttarahalli,1065.0,2.0,42.59,2
8550,Uttarahalli,1075.0,2.0,46.76,2
8551,Uttarahalli,1155.0,2.0,40.6,2
8552,Uttarahalli,1150.0,2.0,70.0,2
8555,Uttarahalli,1099.0,2.0,65.0,2
8556,Uttarahalli,1215.0,2.0,52.85,3
8558,Uttarahalli,1180.0,2.0,41.3,2
8561,Uttarahalli,1002.0,2.0,40.08,2
8562,Uttarahalli,1002.0,2.0,40.08,2
8563,Uttarahalli,1075.0,2.0,40.0,2
8565,Uttarahalli,1155.0,2.0,40.43,2
8567,Uttarahalli,1025.0,2.0,35.88,2
8568,Uttarahalli,1125.0,2.0,47.65,2
8569,Uttarahalli,1300.0,2.0,55.0,2
8570,Uttarahalli,1025.0,2.0,35.88,2
8571,Uttarahalli,980.0,2.0,45.0,2
8572,Uttarahalli,1125.0,2.0,47.0,2
8577,Uttarahalli,1175.0,2.0,47.0,2
8581,Uttarahalli,1265.0,2.0,65.0,3
8584,Uttarahalli,1213.0,2.0,48.0,2
8586,Uttarahalli,900.0,2.0,35.0,2
8587,Uttarahalli,1065.0,2.0,42.6,2
8590,Uttarahalli,1125.0,2.0,47.0,2
8591,Uttarahalli,1270.0,2.0,55.25,3
8592,Uttarahalli,1270.0,2.0,55.25,3
8593,Uttarahalli,1107.0,2.0,45.0,2
8594,Uttarahalli,1200.0,2.0,55.0,2
8596,Uttarahalli,1460.0,3.0,76.0,3
8597,Uttarahalli,1500.0,3.0,68.0,3
8598,Uttarahalli,1120.0,2.0,50.0,2
8599,Uttarahalli,1150.0,2.0,46.0,2
8600,Uttarahalli,1330.0,2.0,58.0,3
8602,Uttarahalli,1050.0,2.0,42.0,2
8603,Uttarahalli,1125.0,2.0,48.0,2
8605,Uttarahalli,1345.0,2.0,57.0,3
8606,Uttarahalli,1345.0,2.0,57.0,3
8608,Uttarahalli,1000.0,2.0,52.0,2
8609,Uttarahalli,1037.0,2.0,36.0,2
8611,Uttarahalli,1000.0,2.0,39.5,2
8612,Uttarahalli,1125.0,1.0,45.0,2
8614,Uttarahalli,1160.0,2.0,40.58,2
8615,Uttarahalli,1123.0,2.0,60.0,2
8617,Uttarahalli,1000.0,2.0,35.0,2
8618,Uttarahalli,1330.0,2.0,57.0,3
8619,Uttarahalli,1125.0,2.0,47.0,2
8620,Uttarahalli,1165.0,1.0,42.09,2
8621,Uttarahalli,1260.0,2.0,55.0,2
8622,Uttarahalli,1284.0,2.0,53.36,2
8623,Uttarahalli,1150.0,2.0,45.99,2
8625,Uttarahalli,1290.0,2.0,56.12,3
8626,Uttarahalli,1328.0,2.0,56.0,3
8627,Uttarahalli,1040.0,2.0,36.4,2
8628,Uttarahalli,1650.0,2.0,130.0,3
8629,Uttarahalli,1290.0,2.0,56.12,3
8631,Uttarahalli,1075.0,2.0,46.76,2
8632,Uttarahalli,1345.0,2.0,57.0,3
8633,Varthur,1160.0,2.0,44.0,2
8634,Varthur,1091.0,2.0,34.9,2
8635,Varthur,1385.0,2.0,80.0,2
8636,Varthur,1000.0,1.0,70.0,1
8637,Varthur,1535.0,3.0,65.99,3
8638,Varthur,1024.0,2.0,42.0,2
8639,Varthur,1125.0,2.0,40.0,2
8640,Varthur,1012.0,2.0,66.5,2
8641,Varthur,1320.0,2.0,110.0,4
8642,Varthur,1112.0,2.0,40.0,2
8643,Varthur,2145.0,3.0,175.0,3
8644,Varthur,1055.0,2.0,45.35,2
8645,Varthur,1280.0,2.0,65.0,2
8646,Varthur,977.0,2.0,36.0,2
8647,Varthur,1091.0,2.0,32.0,2
8648,Varthur,1250.0,3.0,71.0,3
8649,Varthur,1200.0,2.0,98.0,3
8650,Varthur,1200.0,3.0,67.75,3
8652,Varthur,1111.0,2.0,41.88,2
8653,Varthur,1097.0,2.0,33.82,2
8654,Varthur,4500.0,5.0,300.0,4
8655,Varthur,1140.0,2.0,55.5,2
8656,Varthur,1012.0,2.0,59.0,2
8657,Varthur,1600.0,4.0,112.0,4
8658,Varthur,1140.0,2.0,39.9,2
8659,Varthur,1090.0,2.0,48.0,2
8660,Varthur,1450.0,3.0,71.0,3
8661,Varthur,1210.0,2.0,60.0,2
8662,Varthur,1070.0,2.0,46.0,2
8663,Varthur,1360.0,2.0,85.0,3
8664,Varthur,1083.0,2.0,28.0,2
8665,Varthur,965.0,2.0,34.0,2
8666,Varthur,1120.0,2.0,44.24,2
8667,Varthur,2145.0,3.0,165.0,3
8668,Varthur,1395.0,2.0,79.0,3
8669,Varthur,1085.0,2.0,45.0,2
8670,Varthur,1250.0,2.0,47.0,2
8671,Varthur,1200.0,3.0,68.38,3
8673,Varthur,1155.0,2.0,60.0,2
8674,Varthur,1035.0,2.0,60.0,2
8675,Varthur,1100.0,2.0,72.0,2
8676,Varthur,1091.0,2.0,33.82,2
8677,Varthur,1155.0,2.0,39.0,2
8678,Varthur,1180.0,2.0,55.0,2
8680,Varthur,1738.0,2.0,57.35,2
8681,Varthur,986.0,2.0,30.0,2
8682,Varthur,1045.0,2.0,40.65,2
8683,Varthur,1155.0,2.0,39.0,2
8684,Varthur,674.0,1.0,19.9,2
8685,Varthur,1615.0,3.0,69.43,3
8686,Varthur,1210.0,2.0,64.15,2
8688,Varthur,1402.0,2.0,95.0,2
8689,Varthur,1105.0,2.0,38.0,2
8690,Varthur,2145.0,3.0,170.0,3
8691,Varthur,1560.0,3.0,90.0,3
8692,Varthur,1760.0,2.0,85.0,2
8693,Varthur,1210.0,2.0,54.0,2
8694,Varthur,1112.0,2.0,40.0,2
8695,Varthur,986.0,2.0,31.0,2
8697,Varthur,1000.0,1.0,65.0,2
8698,Varthur,2160.0,3.0,170.0,3
8699,Varthur,1665.0,3.0,71.58,3
8700,Varthur Road,1083.0,2.0,61.75,2
8701,Varthur Road,2760.0,4.0,155.0,4
8702,Varthur Road,900.0,2.0,27.0,2
8703,Varthur Road,1655.0,3.0,115.0,3
8704,Varthur Road,1300.0,3.0,75.0,4
8705,Varthur Road,805.5,2.0,19.33,2
8706,Varthur Road,1277.0,2.0,59.0,2
8707,Varthur Road,1247.0,2.0,58.0,3
8708,Varthur Road,1050.0,2.0,42.7,2
8709,Varthur Road,1255.0,2.0,52.76,2
8711,Varthur Road,1033.0,2.0,32.0,2
8712,Varthur Road,552.5,1.0,13.26,1
8713,Varthur Road,1140.0,2.0,49.11,2
8714,Varthur Road,850.0,2.0,25.4,2
8715,Vasanthapura,1400.0,3.0,60.0,3
8716,Vasanthapura,1022.0,2.0,40.0,2
8717,Vasanthapura,1135.0,2.0,39.73,2
8718,Vasanthapura,995.0,2.0,34.82,2
8719,Vasanthapura,995.0,2.0,34.82,2
8720,Vasanthapura,1050.0,2.0,47.0,2
8721,Vasanthapura,940.0,2.0,40.0,2
8722,Vasanthapura,1500.0,2.0,65.0,2
8723,Vasanthapura,1037.0,2.0,36.28,2
8724,Vasanthapura,978.0,2.0,34.22,2
8725,Vasanthapura,1037.0,2.0,36.28,2
8726,Vidyaranyapura,1440.0,2.0,95.0,2
8727,Vidyaranyapura,1062.0,2.0,38.0,2
8728,Vidyaranyapura,1200.0,2.0,55.0,2
8729,Vidyaranyapura,1200.0,4.0,90.0,4
8731,Vidyaranyapura,1060.0,2.0,55.0,2
8732,Vidyaranyapura,1100.0,2.0,54.0,2
8733,Vidyaranyapura,4700.0,10.0,130.0,9
8734,Vidyaranyapura,1440.0,2.0,70.0,3
8735,Vidyaranyapura,1100.0,2.0,54.0,2
8736,Vidyaranyapura,1000.0,2.0,35.0,2
8738,Vidyaranyapura,1120.0,2.0,70.0,2
8739,Vidyaranyapura,945.0,2.0,40.0,2
8740,Vidyaranyapura,1100.0,2.0,54.0,2
8741,Vidyaranyapura,1200.0,2.0,65.0,3
8742,Vidyaranyapura,1200.0,2.0,52.0,2
8743,Vidyaranyapura,2640.0,6.0,225.0,5
8744,Vidyaranyapura,1175.0,2.0,35.0,2
8745,Vidyaranyapura,1050.0,2.0,50.0,2
8746,Vidyaranyapura,1188.0,2.0,50.0,2
8747,Vidyaranyapura,1100.0,2.0,75.0,3
8748,Vidyaranyapura,1100.0,2.0,72.0,3
8749,Vidyaranyapura,2400.0,5.0,135.0,4
8750,Vidyaranyapura,1100.0,2.0,41.0,2
8751,Vidyaranyapura,1200.0,2.0,60.5,2
8752,Vidyaranyapura,1200.0,2.0,42.0,2
8753,Vijayanagar,1704.0,3.0,110.0,3
8754,Vijayanagar,1933.0,3.0,129.0,3
8756,Vijayanagar,1450.0,3.0,100.0,3
8757,Vijayanagar,1580.0,2.0,134.0,3
8758,Vijayanagar,1826.0,3.0,121.0,3
8759,Vijayanagar,1739.0,3.0,116.0,3
8760,Vijayanagar,1490.0,3.0,100.0,3
8761,Vijayanagar,1180.0,2.0,65.0,2
8762,Vijayanagar,606.0,1.0,34.78,1
8763,Vijayanagar,1000.0,3.0,140.0,3
8764,Vijayanagar,1352.0,2.0,68.0,2
8765,Vijayanagar,1527.0,3.0,115.0,3
8766,Vijayanagar,989.0,2.0,60.0,2
8767,Vijayanagar,1520.0,2.0,103.0,3
8768,Vijayanagar,1749.0,3.0,117.0,3
8769,Vijayanagar,1046.0,2.0,75.0,2
8770,Vijayanagar,606.0,1.0,40.0,1
8771,Vijayanagar,1200.0,2.0,62.0,2
8774,Vijayanagar,1760.0,3.0,140.0,3
8775,Vijayanagar,2047.0,3.0,136.0,3
8776,Vijayanagar,1200.0,2.0,75.0,3
8777,Vijayanagar,1178.0,2.0,82.0,2
8778,Vijayanagar,864.0,2.0,45.0,2
8779,Vijayanagar,2100.0,6.0,252.0,4
8780,Vijayanagar,920.0,2.0,60.0,2
8781,Vijayanagar,1019.0,2.0,58.0,2
8782,Vijayanagar,2400.0,6.0,125.0,5
8783,Vijayanagar,1180.0,2.0,86.0,2
8784,Vijayanagar,1046.0,2.0,49.06,2
8785,Vijayanagar,2400.0,2.0,230.0,1
8786,Vijayanagar,492.0,1.0,40.0,1
8788,Vishveshwarya Layout,4000.0,7.0,225.0,7
8789,Vishveshwarya Layout,750.0,1.0,30.0,1
8790,Vishveshwarya Layout,2000.0,4.0,75.0,4
8791,Vishveshwarya Layout,2100.0,6.0,92.0,6
8792,Vishveshwarya Layout,7000.0,4.0,210.0,4
8793,Vishveshwarya Layout,2000.0,3.0,90.0,4
8794,Vishveshwarya Layout,4000.0,6.0,230.0,6
8795,Vishwapriya Layout,820.0,2.0,30.0,2
8796,Vishwapriya Layout,1235.0,2.0,60.0,2
8797,Vishwapriya Layout,1250.0,3.0,38.0,3
8798,Vishwapriya Layout,770.0,2.0,30.0,2
8799,Vishwapriya Layout,2800.0,5.0,130.0,5
8800,Vishwapriya Layout,910.0,2.0,36.0,2
8801,Vishwapriya Layout,890.0,2.0,37.0,2
8802,Vittasandra,1404.0,2.0,71.0,2
8803,Vittasandra,1246.0,2.0,67.0,2
8804,Vittasandra,1404.0,2.0,69.3,2
8805,Vittasandra,1246.0,2.0,67.3,2
8806,Vittasandra,1246.0,2.0,64.5,2
8807,Vittasandra,1246.0,2.0,64.5,2
8808,Vittasandra,1246.0,2.0,68.0,2
8810,Vittasandra,1238.0,2.0,67.0,2
8811,Vittasandra,1404.0,2.0,75.0,2
8812,Vittasandra,1246.0,2.0,65.0,2
8813,Vittasandra,1238.0,2.0,67.0,2
8814,Vittasandra,1246.0,2.0,67.4,2
8815,Vittasandra,2105.0,2.0,70.2,2
8816,Vittasandra,1259.0,2.0,67.4,2
8817,Vittasandra,1934.0,2.0,90.0,2
8818,Vittasandra,1404.0,2.0,68.8,2
8819,Vittasandra,1246.0,2.0,62.3,2
8820,Vittasandra,1246.0,2.0,63.0,2
8821,Vittasandra,1246.0,2.0,67.4,2
8822,Vittasandra,1246.0,2.0,65.4,2
8824,Vittasandra,1238.0,2.0,67.32,2
8825,Vittasandra,1246.0,2.0,67.4,2
8827,Vittasandra,1246.0,2.0,67.3,2
8828,Vittasandra,1404.0,2.0,70.0,2
8829,Vittasandra,1259.0,2.0,67.48,2
8830,Vittasandra,1404.0,2.0,75.0,2
8832,Vittasandra,1246.0,2.0,69.0,2
8833,Vittasandra,1246.0,2.0,67.0,2
8836,Vittasandra,1404.0,2.0,72.0,2
8837,Vittasandra,1246.0,2.0,67.5,2
8838,Vittasandra,1246.0,2.0,67.5,2
8839,Vittasandra,1404.0,2.0,70.0,2
8840,Vittasandra,1404.0,2.0,67.5,2
8841,Vittasandra,1246.0,2.0,65.0,2
8842,Vittasandra,1246.0,2.0,67.4,2
8846,Whitefield,2785.0,5.0,295.0,4
8848,Whitefield,1459.0,2.0,94.82,2
8850,Whitefield,5700.0,5.0,650.0,4
8852,Whitefield,4200.0,4.0,420.0,4
8855,Whitefield,1280.0,2.0,75.0,2
8857,Whitefield,1910.0,3.0,161.0,3
8858,Whitefield,3252.0,4.0,230.0,4
8862,Whitefield,1150.0,2.0,70.0,2
8866,Whitefield,4144.0,4.0,315.0,4
8867,Whitefield,4104.0,4.0,360.0,4
8876,Whitefield,1447.0,2.0,83.0,2
8878,Whitefield,1897.0,3.0,130.0,3
8880,Whitefield,4348.5,2.0,304.0,4
8883,Whitefield,2268.0,3.0,163.0,4
8886,Whitefield,2400.0,4.0,200.0,4
8888,Whitefield,1360.0,2.0,95.0,2
8891,Whitefield,5000.0,4.0,400.0,4
8892,Whitefield,4800.0,4.0,525.0,4
8893,Whitefield,3000.0,5.0,250.0,4
8894,Whitefield,1700.0,3.0,115.0,3
8901,Whitefield,1500.0,3.0,130.0,3
8902,Whitefield,1280.0,2.0,75.0,2
8906,Whitefield,1272.0,2.0,95.05,2
8909,Whitefield,1192.0,2.0,71.0,2
8915,Whitefield,665.0,2.0,28.585,1
8917,Whitefield,1280.0,2.0,85.0,2
8919,Whitefield,4000.0,4.0,330.0,4
8920,Whitefield,1420.0,2.0,136.0,2
8923,Whitefield,3606.0,4.0,312.0,4
8924,Whitefield,1204.0,4.0,125.0,4
8925,Whitefield,1485.0,2.0,90.0,2
8926,Whitefield,950.0,1.0,50.0,1
8928,Whitefield,825.0,1.0,45.0,1
8932,Whitefield,1216.0,2.0,79.0,2
8938,Whitefield,920.0,2.0,63.0,2
8940,Whitefield,1170.0,2.0,71.0,2
8941,Whitefield,1118.0,2.0,75.0,2
8943,Whitefield,1562.0,3.0,103.0,3
8947,Whitefield,1320.0,2.0,95.0,2
8950,Whitefield,3010.0,3.0,200.0,3
8951,Whitefield,1346.0,2.0,96.17,2
8952,Whitefield,3850.0,5.0,316.0,3
8957,Whitefield,905.0,1.0,55.0,1
8962,Whitefield,630.5,1.0,32.79,1
8965,Whitefield,1697.0,3.0,115.0,3
8968,Whitefield,1520.0,2.0,150.0,3
8970,Whitefield,3250.0,5.0,290.0,5
8974,Whitefield,1269.0,2.0,75.0,2
8979,Whitefield,3262.0,4.0,260.0,4
8981,Whitefield,1132.0,2.0,79.28,2
8983,Whitefield,3000.0,4.0,330.0,4
8987,Whitefield,1195.0,2.0,70.0,2
8988,Whitefield,3480.0,4.0,284.0,3
8990,Whitefield,3004.0,4.0,285.0,4
8991,Whitefield,1250.0,2.0,72.0,2
8992,Whitefield,709.0,1.0,34.385,1
8993,Whitefield,1340.0,2.0,77.0,2
8994,Whitefield,1320.0,2.0,79.5,2
8995,Whitefield,750.0,2.0,52.7,2
8998,Whitefield,3000.0,4.0,306.0,4
9004,Whitefield,3445.0,5.0,270.0,4
9005,Whitefield,1700.0,3.0,140.0,3
9006,Whitefield,4827.0,4.0,400.0,4
9007,Whitefield,1405.0,2.0,84.5,2
9009,Whitefield,3252.0,4.0,280.0,4
9011,Whitefield,1150.0,2.0,90.0,2
9014,Whitefield,624.0,1.0,35.0,1
9018,Whitefield,4960.0,4.0,400.0,4
9019,Whitefield,2928.0,4.0,198.0,4
9021,Whitefield,2700.0,5.0,175.0,3
9022,Whitefield,1216.0,2.0,84.0,2
9023,Whitefield,2882.0,5.0,204.0,4
9024,Whitefield,1840.0,3.0,140.0,3
9025,Whitefield,1778.0,3.0,122.0,3
9026,Whitefield,1400.0,2.0,80.0,2
9027,Whitefield,3100.0,4.0,350.0,4
9028,Whitefield,650.0,1.0,25.0,1
9030,Whitefield,905.0,1.0,52.0,1
9034,Whitefield,810.0,1.0,21.0,1
9035,Whitefield,1216.0,2.0,69.06,2
9036,Whitefield,1216.0,2.0,75.0,2
9037,Whitefield,1355.0,2.0,78.0,2
9038,Whitefield,1255.0,2.0,77.0,2
9039,Whitefield,1216.0,2.0,73.0,2
9040,Whitefield,709.0,1.0,34.735,1
9045,Whitefield,3200.0,4.0,224.0,4
9047,Whitefield,825.0,1.0,44.9,1
9051,Whitefield,1870.0,3.0,138.0,3
9054,Whitefield,1862.0,3.0,125.0,3
9055,Whitefield,1655.0,3.0,113.0,3
9056,Whitefield,530.0,1.0,29.44,1
9058,Whitefield,905.0,1.0,50.0,1
9060,Whitefield,1230.0,4.0,80.0,4
9062,Whitefield,630.5,1.0,32.15,1
9063,Whitefield,905.0,1.0,52.0,1
9067,Whitefield,1216.0,2.0,83.0,2
9069,Whitefield,2500.0,3.0,280.0,3
9074,Whitefield,1216.0,2.0,75.0,2
9075,Whitefield,4000.0,4.0,380.0,4
9086,Whitefield,750.0,1.0,51.0,1
9090,Whitefield,1173.0,2.0,77.0,2
9094,Whitefield,1216.0,2.0,69.0,2
9095,Whitefield,3425.0,5.0,250.0,4
9102,Whitefield,905.0,1.0,62.0,1
9103,Whitefield,1870.0,3.0,138.0,3
9104,Whitefield,1320.0,2.0,99.26,2
9105,Whitefield,2901.0,4.0,190.0,3
9106,Whitefield,2403.0,4.0,270.0,4
9107,Whitefield,1485.0,2.0,96.51,2
9109,Whitefield,4800.0,5.0,550.0,4
9111,Whitefield,2225.0,3.0,149.0,3
9112,Whitefield,1250.0,2.0,82.0,2
9114,Whitefield,1800.0,4.0,178.0,4
9115,Whitefield,605.0,1.0,40.0,1
9118,Whitefield,2210.0,3.0,156.0,3
9119,Whitefield,1173.0,2.0,78.2,2
9120,Whitefield,1740.0,4.0,130.0,3
9121,Whitefield,5924.0,4.0,625.0,4
9122,Whitefield,1216.0,2.0,75.0,2
9124,Whitefield,1655.0,3.0,120.0,3
9125,Whitefield,4003.0,6.0,300.0,4
9127,Whitefield,4400.0,5.0,500.0,4
9128,Whitefield,1180.0,2.0,70.0,2
9131,Whitefield,3589.0,5.0,400.0,4
9135,Whitefield,905.0,1.0,60.0,1
9142,Whitefield,2850.0,5.0,240.0,4
9145,Whitefield,2830.0,5.0,190.0,4
9146,Whitefield,1295.0,2.0,78.5,2
9147,Whitefield,840.0,1.0,57.6,1
9148,Whitefield,640.0,1.0,19.83,1
9154,Whitefield,1850.0,3.0,150.0,3
9156,Whitefield,1290.0,2.0,90.0,2
9159,Whitefield,1216.0,2.0,75.0,2
9160,Whitefield,1356.0,2.0,94.84,2
9161,Whitefield,1338.0,2.0,103.0,2
9162,Whitefield,4097.0,3.0,400.0,3
9169,Whitefield,1267.0,2.0,90.33,2
9170,Whitefield,5000.0,5.0,550.0,4
9172,Whitefield,1836.0,3.0,125.0,3
9174,Whitefield,2297.0,5.0,269.0,5
9179,Whitefield,1216.0,2.0,82.0,2
9180,Whitefield,1495.0,3.0,88.0,2
9181,Whitefield,1564.0,3.0,103.0,3
9186,Whitefield,1216.0,2.0,75.0,2
9187,Whitefield,1227.0,2.0,70.0,2
9188,Whitefield,1704.0,3.0,120.0,3
9190,Whitefield,1256.0,2.0,73.0,2
9193,Whitefield,1300.0,2.0,78.0,2
9195,Whitefield,1216.0,2.0,84.03,2
9197,Whitefield,1216.0,2.0,72.5,2
9200,Whitefield,1346.0,2.0,100.0,3
9204,Whitefield,2990.0,3.0,198.0,4
9209,Whitefield,1655.0,3.0,108.0,3
9212,Whitefield,1350.0,2.0,88.0,2
9214,Whitefield,1216.0,2.0,80.0,2
9215,Whitefield,2900.0,4.0,225.0,4
9216,Whitefield,1340.0,2.0,101.0,2
9221,Whitefield,1100.0,2.0,65.0,2
9224,Whitefield,3117.0,3.0,261.0,3
9225,Whitefield,1216.0,2.0,73.0,2
9227,Whitefield,3150.0,3.0,290.0,3
9229,Whitefield,2956.0,5.0,234.0,4
9234,Whitefield,3940.0,5.0,265.0,4
9236,Whitefield,1160.0,2.0,67.0,2
9238,Whitefield,1180.0,2.0,77.0,2
9239,Whitefield,2140.0,3.0,139.0,3
9240,Whitefield,1314.0,2.0,84.0,2
9243,Whitefield,1012.0,2.0,58.0,2
9247,Whitefield,1500.0,6.0,155.0,5
9249,Whitefield,524.0,1.0,29.0,1
9251,Whitefield,2135.0,3.0,149.0,4
